-8.616764843463897705e-02,9.283705800771713257e-02,2.571311965584754944e-02,-1.937983781099319458e-01,7.054003328084945679e-02,-4.639707133173942566e-02,4.196299705654382706e-04,1.656622588634490967e-01,9.013950824737548828e-02,7.793116569519042969e-02,-5.448156967759132385e-02,-5.299055576324462891e-02,1.442106626927852631e-02,-3.875663876533508301e-02,8.476714044809341431e-02,7.858145236968994141e-02,7.119673490524291992e-02,5.693766102194786072e-02,-5.384058132767677307e-02,1.061075478792190552e-01,1.672159694135189056e-02,-1.381636261940002441e-01,-8.423798531293869019e-02,-2.048612944781780243e-02,-5.115402862429618835e-03,-4.923808574676513672e-02,1.829240769147872925e-01,-2.860491909086704254e-02,-3.411450609564781189e-02,1.717419475317001343e-01,2.224565856158733368e-02,1.065789163112640381e-01,-1.973115801811218262e-01,1.555985957384109497e-01,2.472556196153163910e-02,-1.119164004921913147e-01,-3.747035562992095947e-02,9.107805043458938599e-02,-1.269215792417526245e-01,-3.418952599167823792e-02,1.150827482342720032e-01,-8.532132953405380249e-02,5.096901580691337585e-02,1.518554538488388062e-01,1.701189205050468445e-02,1.441890187561511993e-02,-1.046112775802612305e-01,2.156794369220733643e-01,-1.436706334352493286e-01,2.015239931643009186e-02,-8.454566448926925659e-02,-3.145918995141983032e-02,-8.256227523088455200e-02,-4.621562361717224121e-02,8.579853922128677368e-02,7.423071563243865967e-02,4.826205968856811523e-02,9.210961312055587769e-02,-4.737661033868789673e-02,-3.091938607394695282e-02,8.990462869405746460e-02,-4.293226078152656555e-02,-3.917822986841201782e-02,-8.330596983432769775e-02,-7.975397258996963501e-02,5.526900291442871094e-02,-6.959260255098342896e-02,-1.252129077911376953e-01,-8.249234408140182495e-02,-1.503158509731292725e-01,8.043507114052772522e-03,1.034407876431941986e-02,5.691587179899215698e-02,-2.571011334657669067e-02,-1.435918360948562622e-01,-1.454341858625411987e-01,-1.084162369370460510e-01,7.235618680715560913e-02,-1.622677743434906006e-01,-6.028786301612854004e-02,-1.471855491399765015e-01,1.488752067089080811e-01,1.408213973045349121e-01,-4.042614251375198364e-02,-7.014325261116027832e-02,2.966097369790077209e-02,2.554361522197723389e-02,-9.188200533390045166e-02,-8.412283658981323242e-02,-6.929176300764083862e-02,6.462154537439346313e-02,6.849391758441925049e-02,5.833531543612480164e-02,1.278487443923950195e-01,-1.292338222265243530e-01,6.132767349481582642e-02,1.001940146088600159e-01,-1.819364130496978760e-01,-3.530917689204216003e-02,-1.460852771997451782e-01
-5.204364284873008728e-02,-1.571207940578460693e-01,1.315951463766396046e-03,-1.101626604795455933e-01,-6.378176063299179077e-02,-1.079606339335441589e-01,-4.573460668325424194e-02,2.463477551937103271e-01,9.545672684907913208e-02,-2.686541341245174408e-02,-5.483779311180114746e-02,-6.015213951468467712e-02,1.973775774240493774e-02,-1.001442149281501770e-01,2.197610586881637573e-02,-1.972904652357101440e-01,-3.258078172802925110e-02,1.317368000745773315e-01,8.049837499856948853e-02,7.868980616331100464e-02,-4.196545854210853577e-02,6.466612219810485840e-02,-2.999533712863922119e-02,1.336816325783729553e-02,-1.610904335975646973e-01,-6.034500524401664734e-02,1.294402629137039185e-01,-1.722202003002166748e-01,1.169839501380920410e-02,8.982572704553604126e-02,8.239220827817916870e-02,-1.077902019023895264e-01,-6.103172153234481812e-02,-7.731239497661590576e-02,-6.514912098646163940e-02,6.749509274959564209e-02,-7.389683276414871216e-02,2.405509352684020996e-02,-1.017117574810981750e-01,-6.242126598954200745e-02,1.415249556303024292e-01,1.424641311168670654e-01,-7.651390135288238525e-02,-2.152228355407714844e-02,1.105482131242752075e-01,-5.879716575145721436e-02,-1.391400396823883057e-01,-4.901725798845291138e-02,5.193107947707176208e-02,2.575713396072387695e-02,-1.006258130073547363e-01,7.468615472316741943e-02,-1.535379886627197266e-02,1.917528957128524780e-01,-2.049186266958713531e-02,-1.697896122932434082e-01,1.359659135341644287e-01,1.833125501871109009e-01,-5.083464086055755615e-02,1.223566234111785889e-01,-1.240197867155075073e-01,9.708236902952194214e-02,9.518534690141677856e-02,-5.103795975446701050e-02,-1.441797427833080292e-02,1.660152822732925415e-01,9.758815169334411621e-02,1.637886166572570801e-01,-1.589396297931671143e-01,1.141949146986007690e-01,1.433252841234207153e-01,1.150673329830169678e-01,5.912138521671295166e-02,1.399072110652923584e-01,1.588787138462066650e-01,1.380932927131652832e-01,-2.746500819921493530e-02,-2.401046901941299438e-01,-2.441090047359466553e-01,1.387567669153213501e-01,1.331282109022140503e-01,1.201657056808471680e-01,9.449996799230575562e-02,-1.596244424581527710e-02,-1.147976517677307129e-01,-1.210982203483581543e-01,1.623593387193977833e-03,6.252758949995040894e-02,-1.571801602840423584e-01,-1.112748831510543823e-01,7.727075368165969849e-03,1.223818957805633545e-01,8.749268203973770142e-02,-2.207759767770767212e-02,1.040833741426467896e-01,1.587960273027420044e-01,-2.173126488924026489e-02,1.469993889331817627e-01,1.498853266239166260e-01,-1.189242005348205566e-01
1.181707531213760376e-02,1.858156323432922363e-01,-8.770360052585601807e-02,6.502203643321990967e-02,2.863679528236389160e-01,-2.664791606366634369e-02,1.304238289594650269e-01,5.999578163027763367e-02,-5.158611014485359192e-02,-9.553264081478118896e-02,1.725462675094604492e-01,3.257192969322204590e-01,9.736336767673492432e-02,2.563723325729370117e-01,1.134533584117889404e-01,1.277416199445724487e-01,-1.706159561872482300e-01,-2.665933072566986084e-01,9.216444566845893860e-03,-9.402233362197875977e-02,-2.922797761857509613e-02,-7.716169208288192749e-02,-1.567003875970840454e-01,2.063445150852203369e-01,2.338939458131790161e-01,1.439730226993560791e-01,-2.102018147706985474e-01,-9.950608015060424805e-03,8.014015108346939087e-02,-7.560082525014877319e-02,-1.838955879211425781e-01,-1.233896017074584961e-01,1.212538406252861023e-02,-2.878305502235889435e-02,8.450543507933616638e-03,9.138759970664978027e-02,-7.615816593170166016e-02,1.795797348022460938e-01,-2.433081418275833130e-01,-2.092662751674652100e-01,-2.942241728305816650e-01,-1.578043252229690552e-01,6.891861557960510254e-02,-2.826941572129726410e-02,2.057804763317108154e-01,1.590769588947296143e-01,-2.565975189208984375e-01,3.287265896797180176e-01,-2.112639397382736206e-01,1.771331578493118286e-01,-1.000581234693527222e-01,-2.134990841150283813e-01,-1.382963508367538452e-01,-2.025506347417831421e-01,3.817350789904594421e-02,1.919068843126296997e-01,-8.867823332548141479e-02,1.292468048632144928e-02,-4.510681331157684326e-02,-3.590666651725769043e-01,5.247626081109046936e-02,-1.606083065271377563e-01,-2.517008483409881592e-01,-2.888949513435363770e-01,-1.228864341974258423e-01,-2.791117131710052490e-01,-1.766375899314880371e-01,-1.365446597337722778e-01,2.483486533164978027e-01,-3.008592426776885986e-01,-2.150784134864807129e-01,-2.429650276899337769e-01,1.922965608537197113e-02,-1.328102201223373413e-01,-1.841735988855361938e-01,-1.845719814300537109e-01,-1.599082201719284058e-01,-1.843517459928989410e-02,-2.995084226131439209e-01,-2.406276166439056396e-01,1.107531934976577759e-01,1.559150218963623047e-01,5.186552926898002625e-02,1.030823513865470886e-01,-5.293525010347366333e-02,-1.452363468706607819e-02,5.840966477990150452e-02,-9.708596765995025635e-02,2.659385204315185547e-01,1.953960582613945007e-02,1.424900740385055542e-01,1.600292623043060303e-01,2.397062256932258606e-02,2.095486223697662354e-01,-2.475928515195846558e-01,3.847993165254592896e-02,4.932986199855804443e-02,-3.029617369174957275e-01,-1.713789552450180054e-01,-3.723219782114028931e-02
6.544446572661399841e-03,2.310805954039096832e-02,-2.578872814774513245e-02,5.040805786848068237e-03,-1.309663057327270508e-02,8.752890862524509430e-03,1.443022303283214569e-02,5.027519538998603821e-03,1.816073060035705566e-02,2.397079765796661377e-02,-7.107876241207122803e-03,1.265816949307918549e-02,9.163700044155120850e-03,-1.058883033692836761e-02,-1.307010278105735779e-02,8.606495335698127747e-03,2.202188968658447266e-02,-1.698699407279491425e-02,1.633644662797451019e-02,1.833047904074192047e-02,2.237824909389019012e-02,8.574066683650016785e-03,-2.352383360266685486e-02,-2.921255864202976227e-02,-8.575955405831336975e-03,1.708965562283992767e-02,2.030157484114170074e-03,5.663220770657062531e-03,3.143797069787979126e-02,-3.646519035100936890e-03,-1.553951576352119446e-02,3.524956852197647095e-02,3.060909546911716461e-02,1.361614093184471130e-02,1.571679487824440002e-02,9.266656823456287384e-03,3.711935132741928101e-02,-6.234094500541687012e-03,-1.045638509094715118e-02,-8.333439938724040985e-03,1.727616041898727417e-02,1.393225137144327164e-02,3.321870788931846619e-02,1.796095073223114014e-02,1.296835951507091522e-02,-3.615046292543411255e-02,7.832284085452556610e-03,1.077682338654994965e-02,2.108249627053737640e-02,1.137760002166032791e-02,-7.880846038460731506e-03,1.389263570308685303e-02,-1.185283437371253967e-02,-7.267501205205917358e-03,-1.675128005445003510e-02,-3.620916604995727539e-02,3.568491712212562561e-02,3.081220202147960663e-02,-1.022750884294509888e-02,1.286161877214908600e-02,-1.086624152958393097e-02,2.567160129547119141e-02,-6.607884541153907776e-03,-2.493416890501976013e-02,1.635651849210262299e-02,8.955460041761398315e-03,3.426511771976947784e-03,2.565730363130569458e-02,1.446147821843624115e-02,-4.508177749812602997e-03,-1.177137251943349838e-02,1.225495897233486176e-02,1.078171003609895706e-02,-1.319282315671443939e-02,2.962208166718482971e-02,-1.005861908197402954e-02,1.451353915035724640e-02,8.078230544924736023e-03,1.663423888385295868e-02,-3.837558440864086151e-03,1.573225855827331543e-02,-1.504523865878582001e-02,-2.860390953719615936e-02,-1.227996312081813812e-02,1.060458086431026459e-02,3.315676003694534302e-03,5.410396959632635117e-03,1.491954736411571503e-02,6.368055008351802826e-03,9.802240878343582153e-03,-3.860843367874622345e-03,8.690311573445796967e-03,3.113367222249507904e-02,3.374241665005683899e-02,-1.748547703027725220e-02,-1.988795027136802673e-02,-6.258561741560697556e-03,2.994479611515998840e-03,2.793852239847183228e-02,-3.394765080884099007e-04
-8.351496607065200806e-02,1.404427140951156616e-01,-7.116921991109848022e-02,6.746432185173034668e-02,-1.750748232007026672e-02,-7.233807444572448730e-02,-1.706964969635009766e-01,5.559822544455528259e-02,-1.995420604944229126e-01,1.084243655204772949e-01,7.374455779790878296e-02,-1.061314158141613007e-02,5.243820324540138245e-02,1.729214191436767578e-02,-9.063100814819335938e-02,-4.201159626245498657e-02,5.651061236858367920e-02,-1.350399851799011230e-01,9.378690272569656372e-03,-2.845970354974269867e-02,-1.190766096115112305e-01,1.040908545255661011e-01,7.843283936381340027e-03,1.803921721875667572e-02,2.289305068552494049e-02,1.281118243932723999e-01,6.022175028920173645e-02,5.090782791376113892e-02,-1.490031778812408447e-01,-8.040346205234527588e-03,-9.311855584383010864e-02,-7.007943838834762573e-02,1.413980424404144287e-01,6.601092964410781860e-02,9.804690489545464516e-04,-5.363686010241508484e-02,-1.165926307439804077e-01,-7.112605497241020203e-03,-1.142230108380317688e-01,4.353334754705429077e-02,7.610244303941726685e-02,3.126443922519683838e-02,-5.104690045118331909e-02,1.601353436708450317e-01,1.150601208209991455e-01,-3.884536027908325195e-02,2.303229831159114838e-02,-8.484086021780967712e-03,1.168869882822036743e-01,1.395177692174911499e-01,-9.324835985898971558e-02,-7.670124620199203491e-02,-6.400134414434432983e-02,1.064775437116622925e-01,5.763471499085426331e-02,1.856423728168010712e-02,-9.149836748838424683e-02,6.257715821266174316e-02,-9.551221877336502075e-02,-1.334368139505386353e-01,8.746023476123809814e-02,1.314799785614013672e-01,3.363652154803276062e-02,-4.160458967089653015e-02,5.593794211745262146e-02,9.569053351879119873e-02,8.724226057529449463e-02,1.794397979974746704e-01,-2.778163179755210876e-03,-1.055204942822456360e-01,6.864354014396667480e-02,8.959263563156127930e-02,-2.243618108332157135e-02,3.920558840036392212e-02,6.919226143509149551e-04,4.749627411365509033e-02,5.728424340486526489e-02,5.140553414821624756e-02,-1.538199931383132935e-02,-3.869000822305679321e-02,3.795059397816658020e-02,1.444711983203887939e-01,1.723536550998687744e-01,1.520518772304058075e-02,-6.626117229461669922e-02,1.530499458312988281e-01,5.767585709691047668e-02,1.486016958951950073e-01,7.388696819543838501e-02,8.082749694585800171e-02,1.902791671454906464e-02,-3.397120535373687744e-02,5.233813822269439697e-02,-7.389046996831893921e-02,1.055763214826583862e-01,6.093986332416534424e-03,-6.222559139132499695e-02,1.448675394058227539e-01,8.580313622951507568e-02,2.087744511663913727e-02
1.019987687468528748e-01,-1.396626830101013184e-01,5.483481287956237793e-02,-1.009764149785041809e-01,1.367844641208648682e-02,5.831162258982658386e-02,1.621300578117370605e-01,-5.244286358356475830e-02,2.105490565299987793e-01,-1.449960619211196899e-01,-6.168050691485404968e-02,5.496397614479064941e-02,-3.987647965550422668e-02,-6.460357457399368286e-02,1.004766821861267090e-01,4.240309819579124451e-02,-6.542865931987762451e-02,1.269549280405044556e-01,3.612969443202018738e-02,5.535323917865753174e-02,1.285135149955749512e-01,-1.033591926097869873e-01,-3.957962617278099060e-03,-5.846390500664710999e-03,-3.252516686916351318e-02,-8.847905695438385010e-02,-2.857446484267711639e-02,-4.724882170557975769e-02,1.143428832292556763e-01,3.991169109940528870e-02,7.075589895248413086e-02,2.625270746648311615e-02,-1.572259217500686646e-01,-5.509331077337265015e-02,-1.620304957032203674e-02,1.234892569482326508e-02,9.988571703433990479e-02,1.867076940834522247e-02,1.262407004833221436e-01,-6.246551498770713806e-02,-9.715353697538375854e-02,-6.326830387115478516e-02,4.909912496805191040e-02,-1.802649646997451782e-01,-9.571364521980285645e-02,1.104920729994773865e-01,-8.273978019133210182e-04,6.635105609893798828e-02,-1.169503778219223022e-01,-1.388166844844818115e-01,4.996560141444206238e-02,1.134175881743431091e-01,4.410738125443458557e-02,-1.063083484768867493e-01,-8.869834244251251221e-02,-3.644862398505210876e-02,5.443704500794410706e-02,-6.978943198919296265e-02,8.914505690336227417e-02,1.098383665084838867e-01,-6.318396329879760742e-02,-1.541691720485687256e-01,-4.765110090374946594e-02,6.463851314038038254e-04,-2.689344994723796844e-02,-8.041395992040634155e-02,-9.981688112020492554e-02,-2.003427147865295410e-01,-4.696269333362579346e-02,5.192262306809425354e-02,-3.600805997848510742e-02,-1.215920597314834595e-01,7.786753028631210327e-02,-1.196328923106193542e-02,1.792462170124053955e-02,-6.378884613513946533e-02,-3.171951975673437119e-03,-4.645896330475807190e-02,4.784243181347846985e-02,2.281981520354747772e-02,-4.656244069337844849e-02,4.968361184000968933e-02,-2.051890343427658081e-01,-2.230689860880374908e-02,1.203329712152481079e-01,-1.646845638751983643e-01,7.836700230836868286e-02,-1.105040013790130615e-01,-8.628831058740615845e-02,-1.147774234414100647e-01,-2.612440288066864014e-02,6.073006242513656616e-02,-5.552897229790687561e-02,9.652613848447799683e-02,-1.083170473575592041e-01,-1.022030785679817200e-02,7.368808984756469727e-02,-1.579171270132064819e-01,-7.853497564792633057e-02,-6.644611060619354248e-02
-1.119322627782821655e-01,1.670673042535781860e-01,1.257261335849761963e-01,-2.617286145687103271e-01,3.407560288906097412e-02,-1.096711158752441406e-01,4.422785341739654541e-02,1.522357314825057983e-01,-1.624594777822494507e-01,1.381306499242782593e-01,-2.340897917747497559e-01,1.147793233394622803e-02,-1.042430400848388672e-01,1.799768209457397461e-01,1.180379837751388550e-01,-4.742562770843505859e-02,1.045961678028106689e-01,-1.854659169912338257e-01,4.405274614691734314e-02,-2.226272523403167725e-01,4.048080369830131531e-02,2.383726388216018677e-01,9.383215755224227905e-02,9.358380734920501709e-02,-4.813631996512413025e-02,3.672081977128982544e-02,2.567969858646392822e-01,-2.680536918342113495e-02,-5.017543211579322815e-02,1.235273778438568115e-01,-1.105938758701086044e-02,-5.776106193661689758e-02,6.591167300939559937e-02,-9.285254776477813721e-02,-4.681270197033882141e-02,-1.291123777627944946e-01,1.653131544589996338e-01,-1.293931305408477783e-01,-9.993842104449868202e-04,-1.519444957375526428e-02,-1.438403278589248657e-01,-1.580282300710678101e-01,-2.044200748205184937e-01,2.621372789144515991e-02,1.291562467813491821e-01,1.817969977855682373e-01,-1.964424923062324524e-02,-2.387012541294097900e-02,1.663414388895034790e-01,2.765121683478355408e-02,-2.515556477010250092e-02,1.064192354679107666e-01,-9.434458613395690918e-02,5.853671580553054810e-03,8.303470909595489502e-02,-1.548866480588912964e-01,9.973444789648056030e-02,1.664345711469650269e-01,2.046346850693225861e-02,-9.662033617496490479e-02,7.837517559528350830e-02,-7.821581512689590454e-02,-1.772786527872085571e-01,1.038406416773796082e-01,8.460739254951477051e-02,-1.707519143819808960e-01,-1.321052610874176025e-01,1.272791624069213867e-01,-1.349206268787384033e-01,-1.717928797006607056e-01,-3.804666921496391296e-02,2.887206338346004486e-02,-1.499038338661193848e-01,1.401769071817398071e-01,1.726615875959396362e-01,-1.749024689197540283e-01,1.450755000114440918e-01,-6.711106002330780029e-02,8.527603000402450562e-02,-1.448771804571151733e-01,-1.317144487984478474e-03,1.320842355489730835e-01,3.690198808908462524e-02,8.138180524110794067e-02,9.337192773818969727e-02,-5.259210616350173950e-02,8.538319170475006104e-02,-1.889970153570175171e-01,-2.078248262405395508e-01,-6.464824825525283813e-02,6.293211877346038818e-02,-6.746770814061164856e-03,-1.151785776019096375e-01,-8.446300029754638672e-02,7.006850838661193848e-02,9.781252592802047729e-02,1.593622863292694092e-01,-1.154071241617202759e-01,1.703173518180847168e-01,-2.120925337076187134e-01
-1.416972577571868896e-01,-1.528721153736114502e-01,-1.243914477527141571e-02,-7.024002075195312500e-02,-1.145009994506835938e-01,-7.060211896896362305e-02,5.599474068731069565e-03,1.539040207862854004e-01,1.510794013738632202e-01,4.542636871337890625e-02,3.221426531672477722e-02,-9.769572317600250244e-02,-1.110845357179641724e-01,-9.478586912155151367e-02,-5.040916427969932556e-02,-1.672074645757675171e-01,8.027054369449615479e-02,1.362661123275756836e-01,8.413723856210708618e-02,1.286975443363189697e-01,2.910337038338184357e-02,1.980002596974372864e-02,1.302752643823623657e-01,2.210491895675659180e-02,-1.597295254468917847e-01,-1.126087456941604614e-01,1.499471068382263184e-01,-1.652661561965942383e-01,9.910760819911956787e-02,-7.706115394830703735e-02,9.047894179821014404e-02,-5.201955512166023254e-02,-7.520912587642669678e-02,-7.202316820621490479e-02,-1.597335934638977051e-02,2.112834453582763672e-01,8.257421851158142090e-02,-1.662420332431793213e-01,1.005946695804595947e-01,3.948199003934860229e-02,8.776672184467315674e-02,1.435949802398681641e-01,-3.994262591004371643e-02,-7.343783229589462280e-02,4.407930746674537659e-02,1.985850632190704346e-01,1.813241541385650635e-01,-4.817770048975944519e-02,-5.316150188446044922e-02,2.548595145344734192e-02,-3.140734136104583740e-02,1.238828897476196289e-01,1.223288327455520630e-01,1.682288199663162231e-01,1.663861423730850220e-01,-1.112511754035949707e-01,8.638609945774078369e-02,1.638768464326858521e-01,-1.119625717401504517e-01,9.171281009912490845e-02,4.934755712747573853e-02,9.222877025604248047e-02,9.786476194858551025e-02,1.307869516313076019e-02,-1.225626170635223389e-01,1.308409124612808228e-01,1.072751581668853760e-01,1.304002702236175537e-01,-1.738245934247970581e-01,1.018364131450653076e-01,1.090032309293746948e-01,1.103853732347488403e-01,1.246298849582672119e-01,1.719088703393936157e-01,1.088832914829254150e-01,1.345478147268295288e-01,-1.919276416301727295e-01,-1.360664218664169312e-01,3.633659705519676208e-02,1.347090303897857666e-01,8.293079584836959839e-02,-8.205892890691757202e-02,1.282396316528320312e-01,-3.164456412196159363e-02,-1.238392293453216553e-01,-1.118872016668319702e-01,7.979410141706466675e-02,8.011708408594131470e-02,-1.135320365428924561e-01,1.539305895566940308e-01,-1.158470064401626587e-01,6.745883822441101074e-02,9.849630296230316162e-02,1.125329136848449707e-01,5.370570346713066101e-02,1.390125304460525513e-01,8.063746988773345947e-02,1.555600762367248535e-01,5.870361626148223877e-02,-1.116758435964584351e-01
-7.677091658115386963e-02,1.486802399158477783e-01,-1.177933961153030396e-01,9.725331515073776245e-02,3.111023269593715668e-02,-8.334548026323318481e-02,-3.217671811580657959e-02,-8.654109202325344086e-03,-2.018394172191619873e-01,1.759377270936965942e-01,8.090682327747344971e-02,-6.407975405454635620e-02,5.039558187127113342e-02,3.443745896220207214e-02,-8.763124048709869385e-02,-1.097637042403221130e-02,6.555057317018508911e-02,-1.264164298772811890e-01,2.453660778701305389e-02,-4.578848555684089661e-02,-1.501274555921554565e-01,9.376768767833709717e-02,2.755745500326156616e-02,-3.242231532931327820e-02,3.225309029221534729e-02,1.188193559646606445e-01,4.353267699480056763e-02,5.658589676022529602e-02,-1.313488185405731201e-01,-2.062344737350940704e-02,-1.009484604001045227e-01,-5.054409801959991455e-02,1.104586794972419739e-01,7.671174407005310059e-02,3.430032357573509216e-02,-4.830111190676689148e-02,-1.009356006979942322e-01,-4.524939134716987610e-02,-1.110278442502021790e-01,4.608546942472457886e-02,8.366816490888595581e-02,3.095840476453304291e-02,-5.681257694959640503e-02,1.935045868158340454e-01,1.395731866359710693e-01,-1.040941923856735229e-01,2.360435202717781067e-02,-1.247315295040607452e-02,1.231575906276702881e-01,1.455705314874649048e-01,-6.916195154190063477e-02,-4.505208134651184082e-02,5.298192799091339111e-02,1.209788024425506592e-01,4.514795541763305664e-02,4.198962822556495667e-03,-4.594123736023902893e-02,7.491194456815719604e-02,-1.141458749771118164e-01,-1.011526286602020264e-01,1.244453117251396179e-01,1.806816607713699341e-01,2.311377786099910736e-02,-2.253621257841587067e-02,2.522628940641880035e-02,6.762906163930892944e-02,8.494079113006591797e-02,1.958579570055007935e-01,8.771721273660659790e-02,-7.196535915136337280e-02,4.134641587734222412e-02,1.015983521938323975e-01,-5.411935970187187195e-02,4.232649132609367371e-02,-2.547183260321617126e-02,9.431444108486175537e-02,3.505896776914596558e-02,6.583836674690246582e-02,-3.281081467866897583e-02,-3.061537630856037140e-02,6.401199102401733398e-02,1.064108163118362427e-01,1.918177604675292969e-01,5.558014288544654846e-02,-1.579909585416316986e-02,-6.367350369691848755e-02,-5.290212482213973999e-02,5.081654712557792664e-02,2.791557833552360535e-02,9.260341525077819824e-02,2.593383938074111938e-02,-6.746401637792587280e-02,9.976485371589660645e-02,-3.935240209102630615e-02,9.081546962261199951e-02,-7.398478686809539795e-03,-8.846952021121978760e-02,1.430539041757583618e-01,5.779771134257316589e-02,7.826919108629226685e-02
1.547788232564926147e-01,1.618597060441970825e-01,4.491637274622917175e-02,6.583991646766662598e-02,1.270691603422164917e-01,7.829694449901580811e-02,2.714467700570821762e-04,-1.487905532121658325e-01,-1.426035016775131226e-01,-5.732607096433639526e-02,-3.231264278292655945e-02,1.058269292116165161e-01,1.218997985124588013e-01,7.861208915710449219e-02,5.389891937375068665e-02,1.622315645217895508e-01,-7.087180763483047485e-02,-1.290990859270095825e-01,-8.092243969440460205e-02,-1.266894042491912842e-01,-2.480048127472400665e-02,-2.596563845872879028e-02,-1.320934444665908813e-01,-3.464937210083007812e-03,1.593136936426162720e-01,1.220020651817321777e-01,-1.362806409597396851e-01,1.763042658567428589e-01,-1.386760324239730835e-01,9.319392591714859009e-02,-1.038511246442794800e-01,2.268843911588191986e-02,7.635793089866638184e-02,7.188493013381958008e-02,4.665562883019447327e-03,-2.130365520715713501e-01,-9.361350536346435547e-02,1.611370593309402466e-01,-8.470526337623596191e-02,-3.570129349827766418e-02,-9.839686006307601929e-02,-1.484519690275192261e-01,4.944092780351638794e-02,8.038473874330520630e-02,-4.874432832002639771e-02,-1.880676448345184326e-01,-1.791049540042877197e-01,6.873650103807449341e-02,4.191124066710472107e-02,-1.025987975299358368e-02,1.695053465664386749e-02,-1.109942197799682617e-01,-1.049321442842483521e-01,-1.831382662057876587e-01,-1.778076440095901489e-01,1.131062358617782593e-01,-8.083042502403259277e-02,-1.722808033227920532e-01,1.119680106639862061e-01,-7.853634655475616455e-02,-5.382579937577247620e-02,-7.557417452335357666e-02,-1.172903627157211304e-01,-7.457703817635774612e-03,1.118835955858230591e-01,-1.347432285547256470e-01,-9.997013211250305176e-02,-1.338473260402679443e-01,1.622374206781387329e-01,-1.230593025684356689e-01,-1.236740797758102417e-01,-9.146964550018310547e-02,-1.268710047006607056e-01,-1.364631205797195435e-01,-1.238110065460205078e-01,-1.469838917255401611e-01,1.652176380157470703e-01,1.504545807838439941e-01,-2.007980644702911377e-02,-1.480573564767837524e-01,-8.164634555578231812e-02,8.028358221054077148e-02,-1.230178624391555786e-01,4.315014928579330444e-02,1.289653629064559937e-01,1.273028403520584106e-01,-6.615895777940750122e-02,-7.516690343618392944e-02,1.182526201009750366e-01,-1.690521687269210815e-01,1.185481399297714233e-01,-7.478783279657363892e-02,-7.864043861627578735e-02,-1.190142929553985596e-01,-5.350761488080024719e-02,-1.413854211568832397e-01,-7.370260357856750488e-02,-1.492204666137695312e-01,-7.467123121023178101e-02,1.155222654342651367e-01
